track,country,city,institution,institution_type,programme_name_exact,degree_awarded,faculty_or_school,language,duration_months,ects,intake_months,tuition_non_eu_per_year,tuition_source_url,living_cost_estimate_year,app_deadline_non_eu,app_deadline_source_url,min_prior_ects,accepts_3yr_bachelor,english_req,other_tests,portfolio_required,work_experience_required,quantitative_prereqs,programme_url,post_study_work_visa,fit_notes,verified_date,confidence,entry_requirement_note,entry_requirement_source_url
B,Netherlands,Amsterdam,University of Amsterdam,public,Master New Media and Digital Culture (Media Studies),Master of Arts (MA),Faculty of Humanities,EN,12,60,September,"25900 (2026/27 institutional fee, one-year Humanities master) PRIOR_CYCLE",https://www.uva.nl/en/education/fees-and-funding/tuition-fees/tuition-fees.html,NOT_FOUND,2026-03-01 PRIOR_CYCLE,https://www.uva.nl/shared-content/programmas/en/masters/new-media-and-digital-culture-media-studies/application-and-admission/application-and-admission.html,180,conditional,advanced academic level; exemption criteria and accepted tests on the Graduate School of Humanities page,NOT_FOUND,n/a,no,NOT_FOUND,https://www.uva.nl/shared-content/programmas/en/masters/new-media-and-digital-culture-media-studies/new-media-and-digital-culture.html,"yes - orientation year (zoekjaar) permit, 1 year, free labour-market access; source https://ind.nl/en/residence-permits/work/residence-permit-for-orientation-year","Entry requires a humanities or social-sciences bachelor with at least 60 ECTS specifically in media, culture and information, which the applicant's Business Intelligence licence does not supply. Non-EU deadline is 1 March, ten weeks earlier than the Dutch deadline.",2026-08-16,high,NOT_FOUND,NOT_FOUND
B,Poland,Warsaw,Polish-Japanese Academy of Information Technology (PJAIT/PJATK),private-accredited-by-state,"Graphic Design and Multimedia Art (second-cycle, full-time, English-language)","Master's degree, second-cycle",Faculty of New Media Art,EN,18,NOT_FOUND,10,6037 (2600 PLN per month over 5 months per semester = 26000 PLN per year; ECB rate 4.3068 PLN/EUR of 2026-08-14) PRIOR_CYCLE,https://pja.edu.pl/en/projektowanie-graficzne-i-sztuka-multimediow/oplaty-za-studia/,NOT_FOUND,2026-09-30,https://pja.edu.pl/en/projektowanie-graficzne-i-sztuka-multimediow/projektowanie-graficzne-i-sztuka-multimediow-studia-ii-stopnia-stacjonarne-anglojezyczne/o-kierunku/,NOT_FOUND,NOT_FOUND,Taught in English; no certificate threshold published on the programme page,Portfolio consultation and interview (online for candidates abroad),yes,no,NOT_FOUND,https://pja.edu.pl/en/projektowanie-graficzne-i-sztuka-multimediow/projektowanie-graficzne-i-sztuka-multimediow-studia-ii-stopnia-stacjonarne-anglojezyczne/o-kierunku/,NOT_FOUND,"Three-semester multimedia/new-media art master covering XR, VR and AR; 70 percent fine arts, 30 percent computer science. Portfolio-driven admission suits the applicant's videography practice.",2026-08-16,medium,NOT_FOUND,NOT_FOUND
B,Portugal,Lisbon,Universidade Lusofona - Centro Universitario de Lisboa,private-accredited-by-state,Masters Animation Arts,"Mestrado - Portuguese second-cycle master's degree, DGES registry R/A-Cr 103/2015/AL02 (accredited)","School of Communication, Architecture, Arts and Information Technologies (ECATI)",EN,24,120,NOT_FOUND,NOT_FOUND,https://www.ulusofona.pt/en/lisboa/masters/animation-arts,NOT_FOUND,2026-09-01 PRIOR_CYCLE,https://www.ulusofona.pt/en/lisboa/masters/animation-arts,180,yes,NOT_FOUND,none stated,yes,no,None; previous artistic training preferred,https://www.ulusofona.pt/en/lisboa/masters/animation-arts,NOT_FOUND,"Selection is 25% prior grade and 75% interview plus curriculum/portfolio, so the applicant's video and visual-content work is the decisive input. Only per-ECTS (EUR 11.18) and monthly (EUR 335.40 per 30 ECTS) figures are published, not an annual total.",2026-08-16,medium,NOT_FOUND,NOT_FOUND
B,Portugal,Lisbon,Universidade Lusofona - Centro Universitario de Lisboa,private-accredited-by-state,Masters Documentary Film Making,"Mestrado - Portuguese second-cycle master's degree, DGES registry R/A-Cr 70/2024/AL01 (accredited)","School of Communication, Architecture, Arts and Information Technologies (ECATI)",EN,24,120,NOT_FOUND,NOT_FOUND,https://www.ulusofona.pt/en/lisboa/masters/documentary-film-making,NOT_FOUND,2026-09-01 PRIOR_CYCLE,https://www.ulusofona.pt/en/lisboa/masters/documentary-film-making,180,yes,NOT_FOUND,none stated,NOT_FOUND,no,None; entry open to holders of a first-cycle degree or recognised professional experience,https://www.ulusofona.pt/en/lisboa/masters/documentary-film-making,NOT_FOUND,"Fully English-taught documentary production master accepting Bologna first-cycle degrees, which fits the 180-ECTS Licence. The published tuition table shows 0 EUR per ECTS, so no fee has actually been posted for this programme.",2026-08-16,medium,NOT_FOUND,NOT_FOUND
B,Portugal,Lisbon,Universidade Lusofona - Centro Universitario de Lisboa,private-accredited-by-state,Master in Sound Production and Technologies,"Mestrado - Portuguese second-cycle master's degree, DGES registry R/A-Cr 34/2018/AL01 (accredited)","School of Communication, Architecture, Arts and Information Technologies (ECATI)",EN,24,120,NOT_FOUND,NOT_FOUND,https://www.ulusofona.pt/en/lisboa/masters/sound-production-and-technology,NOT_FOUND,2026-09-01 PRIOR_CYCLE,https://www.ulusofona.pt/en/lisboa/masters/sound-production-and-technology,180,yes,NOT_FOUND,none stated,yes,no,None; first-cycle degree or recognised educational/professional background accepted,https://www.ulusofona.pt/en/lisboa/masters/sound-production-and-technology,NOT_FOUND,"Directly matches the applicant's music-production practice, with portfolio and interview weighted at 75% of selection. Only per-ECTS (EUR 12.68) and monthly (EUR 380.40 per 30 ECTS) figures are published, not an annual total.",2026-08-16,medium,NOT_FOUND,NOT_FOUND
B,Portugal,Lisbon,Universidade Lusofona - Centro Universitario de Lisboa,private-accredited-by-state,Master in Game Design and Playable Media,"Mestrado - Portuguese second-cycle master's degree, DGES registry R/A-Cr 180/2021 (accredited)","School of Communication, Architecture, Arts and Information Technologies (ECATI)",EN,24,120,NOT_FOUND,NOT_FOUND,https://www.ulusofona.pt/en/lisboa/masters/game-design-and-playful-media,NOT_FOUND,2026-09-01 PRIOR_CYCLE,https://www.ulusofona.pt/en/lisboa/masters/game-design-and-playful-media,180,yes,NOT_FOUND,none stated,yes,no,None; bachelor's degree or legal equivalent required,https://www.ulusofona.pt/en/lisboa/masters/game-design-and-playful-media,NOT_FOUND,"Interactive-media route in English combining design and playable media, adjacent to the applicant's visual-content practice. Only per-ECTS (EUR 11.18) and monthly (EUR 335.40 per 30 ECTS) figures are published, not an annual total.",2026-08-16,medium,NOT_FOUND,NOT_FOUND
B,Romania,Cluj-Napoca,Babes-Bolyai University (UBB),public,Documentary Filmmaking,Master's degree,Faculty of Theatre and Film,EN,24,120,10,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,180,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,no,NOT_FOUND,https://www.ubbcluj.ro/en/programe_academice/masterat/,NOT_FOUND,"Documentary production master in the Faculty of Theatre and Film, listed as English-language, full-time, 120 credits. Non-EU tuition is published only through a faculty/year dropdown that could not be resolved.",2026-08-16,low,NOT_FOUND,NOT_FOUND
B,Romania,Cluj-Napoca,Babes-Bolyai University (UBB),public,Digital Interactive Arts,Master's degree,Faculty of Theatre and Film,EN,24,120,10,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,180,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,no,NOT_FOUND,https://www.ubbcluj.ro/en/programe_academice/masterat/,NOT_FOUND,"Interactive/digital arts master in the Faculty of Theatre and Film, listed as English-language, full-time, 120 credits. Non-EU tuition is published only through a faculty/year dropdown that could not be resolved.",2026-08-16,low,NOT_FOUND,NOT_FOUND
B,Romania,Cluj-Napoca,Babes-Bolyai University (UBB),public,Film and Audiovisual Studies (in English),Master's degree,Faculty of Theatre and Film,EN,24,120,10,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,180,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,no,NOT_FOUND,https://www.ubbcluj.ro/en/programe_academice/masterat/,NOT_FOUND,"Film and audiovisual master in the Faculty of Theatre and Film, listed as English-language, full-time, 120 credits; studies rather than production orientation. Non-EU tuition is published only through a faculty/year dropdown that could not be resolved.",2026-08-16,low,NOT_FOUND,NOT_FOUND
B,Spain,Madrid,IE University - IE Business School,private-accredited-by-state,"Master in Creative Direction, Content & Branding","Master Universitario Oficial en Creacion y Gestion de Medios Visuales / Visual Media: Creation and Management (official state degree, BOE-A-2014-9664)",IE Business School,EN,10,60,September,37000,https://www.ie.edu/business-school/programs/masters/master-in-creative-direction-content-branding/admissions-fees/,NOT_FOUND,NOT_FOUND,https://www.ie.edu/business-school/programs/masters/master-in-creative-direction-content-branding/admissions-fees/,NOT_FOUND,yes,TOEFL 100 (105 recommended) or IELTS 7.0 (7.5 recommended) or Duolingo 130 or Cambridge C1; waived if the previous degree was taught in English,"ieGAT, GMAT or GRE required",no,no,None stated,https://www.ie.edu/business-school/programs/masters/master-in-creative-direction-content-branding/,"yes - 24-month non-renewable job-search residence permit for holders of a Spanish EQF Level 6+ degree (Hoja 20, Ministerio de Inclusion): https://www.inclusion.gob.es/web/migraciones/w/20.-autorizacion-de-residencia-para-busqueda-de-empleo-o-inicio-de-proyecto-empresarial","Covers multi-format visual and digital media project development, storytelling and content production, matching the applicant's videography and video-editing practice. Optional three-month career specialisation costs a further EUR 6,000.",2026-08-16,medium,NOT_FOUND,NOT_FOUND
B,Spain,Barcelona,Universitat Pompeu Fabra,public,Master in Sound and Music Computing (Master Universitari en Tecnologies del So i de la Musica),Master Universitari Oficial,Department of Engineering - Music Technology Group,EN,12,60,September,5749.80,https://www.upf.edu/en/web/masters/preus,NOT_FOUND,2026-08-23 PRIOR_CYCLE,https://www.upf.edu/web/masters/calendari-de-preinscripcio,180,yes,B2 English required; UPF non-accrediting level test accepted in place of a certificate,none required,no,no,"Degrees from any academic field accepted; programme covers audio signal processing, machine learning and interactive systems",https://www.upf.edu/web/smc,"yes - 24-month non-renewable job-search residence permit for holders of a Spanish EQF Level 6+ degree (Hoja 20, Ministerio de Inclusion): https://www.inclusion.gob.es/web/migraciones/w/20.-autorizacion-de-residencia-para-busqueda-de-empleo-o-inicio-de-proyecto-empresarial","Non-EU rate is EUR 93.50 per credit (EUR 5,749.80 for 60 ECTS, admin taxes included), plus a EUR 218.15 charge for holders of a non-homologated non-EU degree. Machine-learning content overlaps the applicant's Python/scikit-learn skills and the programme covers music production and transformation.",2026-08-16,high,NOT_FOUND,NOT_FOUND
B,Sweden,Malmo,Malmo University,public,"Media and Communication Studies: Culture, Collaborative Media, and Creative Industries, Master's programme (Two-Year)",Master's degree (120 credits),"Faculty of Culture and Society, School of Arts and Communication",EN,24,120,August,10001 (SEK 110000/yr; SEK 220000 total programme fee),https://mau.se/en/education/tuition-fees/,11547 (SEK 127008/yr = SEK 10584/month Migrationsverket self-support requirement) PRIOR_CYCLE,2027-01-15,https://mau.se/en/study-education/programme/hamkv/,180,conditional,English 6 (Swedish upper-secondary level),NOT_FOUND,yes,no,NOT_FOUND,https://mau.se/en/study-education/programme/hamkv/,NOT_FOUND,"Requires a 180-credit bachelor in social sciences, humanities, arts or design; media production and graphic design backgrounds are listed as relevant. Selection uses a letter of intent, an experience document and work samples.",2026-08-16,high,NOT_FOUND,NOT_FOUND
B,Sweden,Malmo,Malmo University,public,"Media Technology: Strategic Media Development, Master's programme (Two-Year)",Master's degree (120 credits),"Faculty of Technology and Society, Department of Computer Science and Media Technology",EN,24,120,August,14319 (SEK 157500/yr; SEK 315000 total programme fee),https://mau.se/en/education/tuition-fees/,11547 (SEK 127008/yr = SEK 10584/month Migrationsverket self-support requirement) PRIOR_CYCLE,2027-01-15,https://mau.se/en/study-education/programme/tasme/,180,conditional,English 6 / English level 2,NOT_FOUND,no,no,NOT_FOUND,https://mau.se/en/study-education/programme/tasme/,NOT_FOUND,"Requires a 180-credit bachelor in media technology or a related field such as computer science, informatics, interaction design, game development or media studies. Autumn 2027 intake starts 30 August 2027.",2026-08-16,high,NOT_FOUND,NOT_FOUND
B,Sweden,Stockholm,KTH Royal Institute of Technology,public,Master's Programme in Interactive Media Technology,Master of Science (120 credits),School of Electrical Engineering and Computer Science,EN,24,120,August,16365 (SEK 180000/yr; SEK 360000 total programme fee),https://www.kth.se/en/studies/master/interactive-media-technology/fees-interactive-media-technology-1.909979,11547 (SEK 127008/yr = SEK 10584/month Migrationsverket self-support requirement) PRIOR_CYCLE,2027-01-15,https://www.kth.se/en/studies/master/interactive-media-technology,180,yes,English 6 / English level 2; IELTS 6.5 or equivalent TOEFL,"Letter of motivation under 500 words, two letters of recommendation and a programme summary sheet",no,no,"A basic programming course and a foundational human-computer interaction course; algorithms, data structures or mathematics may be conditionally required",https://www.kth.se/en/studies/master/interactive-media-technology,NOT_FOUND,Autumn 2027 application window is 16 October 2026 to 15 January 2027 with documents due 1 February 2027. Entry rests on programming and HCI coursework rather than an artistic portfolio.,2026-08-16,high,NOT_FOUND,NOT_FOUND
